"Year","WEEK","Week Ending Date","REGION","State","City","Pneumonia and Influenza Deaths","All Deaths","<1 year (all cause deaths)","1-24 years (all cause deaths)","25-44 years","45-64 years (all cause deaths)","65+ years (all cause deaths)"
"1996","13","03/30/1996","7","LA","Baton Rouge","3","57","1","3","7","10","36"
"1996","14","04/06/1996","1","MA","Springfield","0","30","1","0","1","4","24"
"1996","14","04/06/1996","6","TN","Chattanooga","2","41","0","1","1","12","27"
"1996","14","04/06/1996","8","CO","Colorado Springs","5","52","2","2","2","6","40"
"1996","14","04/06/1996","8","NM","Albuquerque","2","73","0","4","9","10","50"
"1996","15","04/13/1996","6","AL","Montgomery","3","59","0","1","2","11","45"
"1996","16","04/20/1996","2","NY","Rochester","9","128","1","1","4","18","104"
"1996","18","05/04/1996","4","NE","Lincoln","3","44","0","2","5","4","33"
"1996","20","05/18/1996","7","TX","El Paso","7","69","0","3","5","13","48"
"1996","21","05/25/1996","7","LA","Baton Rouge","2","65","4","3","7","13","38"
"1996","23","06/08/1996","7","TX","Dallas","2","200","1","9","28","41","121"
"1996","24","06/15/1996","3","OH","Akron","0","55","1","2","2","10","40"
"1996","24","06/15/1996","3","OH","Toledo","4","111","4","3","5","24","75"
"1996","24","06/15/1996","4","MN","Minneapolis","9","142","4","3","14","27","94"
"1996","24","06/15/1996","5","NC","Charlotte","0","84","5","3","3","19","53"
"1996","25","06/22/1996","2","PA","Reading","0","11","0","0","2","1","8"
"1996","25","06/22/1996","4","MN","Minneapolis","13","232","6","7","14","48","157"
"1996","25","06/22/1996","9","WA","Spokane","5","52","0","0","4","8","40"
"1996","27","07/06/1996","1","MA","Fall River","0","19","1","0","1","2","15"
"1996","27","07/06/1996","5","FL","Miami","0","120","6","3","12","27","71"
"1996","27","07/06/1996","9","CA","Long Beach","7","54","0","3","5","8","38"
"1996","28","07/13/1996","3","MI","Grand Rapids","4","66","7","0","3","6","50"
"1996","29","07/20/1996","7","TX","Dallas","5","216","12","8","22","40","134"
"1996","29","07/20/1996","8","AZ","Tucson","8","124","1","1","13","28","81"
"1996","30","07/27/1996","4","MN","Saint Paul","4","45","0","1","3","7","34"
"1996","32","08/10/1996","7","LA","Shreveport","12","94","4","3","6","19","62"
"1996","33","08/17/1996","1","CT","Waterbury","5","26","0","1","2","2","21"
"1996","35","08/31/1996","2","NJ","Trenton","3","43","0","0","2","6","35"
"1996","36","09/07/1996","2","NJ","Jersey City","2","58","3","0","13","11","31"
"1996","36","09/07/1996","3","OH","Canton","2","30","0","0","0","5","25"
"1996","38","09/21/1996","5","DE","Wilimington","0","13","0","0","0","5","8"
"1996","38","09/21/1996","5","MD","Baltimore","14","176","3","8","26","36","103"
"1996","38","09/21/1996","7","TX","El Paso","2","86","1","1","6","15","63"
"1996","38","09/21/1996","8","CO","Denver","7","110","3","4","12","21","70"
"1996","39","09/28/1996","3","IN","Indianapolis","6","143","6","2","17","23","95"
"1996","40","10/05/1996","3","WI","Milwaukee","5","128","2","2","13","20","91"
"1996","42","10/19/1996","5","FL","Tampa","16","148","0","0","15","25","108"
"1996","42","10/19/1996","6","TN","Knoxville","6","74","0","3","6","15","50"
"1996","43","10/26/1996","1","CT","New Haven","2","47","3","1","4","5","34"
"1996","43","10/26/1996","3","IL","Rockford","6","44","1","0","4","10","29"
"1996","43","10/26/1996","7","TX","Fort Worth","2","99","2","3","11","15","68"
"1996","43","10/26/1996","8","UT","Salt Lake City","7","109","4","4","5","20","76"
"1996","43","10/26/1996","9","WA","Spokane","5","52","3","1","1","5","42"
"1996","44","11/02/1996","4","MO","Saint Louis","0","99","2","2","11","17","67"
"1996","44","11/02/1996","5","VA","Norfolk","4","56","1","3","7","9","36"
"1996","45","11/09/1996","4","IA","Des Moines","4","79","0","2","3","14","60"
"1996","45","11/09/1996","9","CA","Sacramento","24","239","6","4","17","44","168"
"1996","46","11/16/1996","9","WA","Spokane","5","60","1","0","3","10","46"
"1996","50","12/14/1996","4","KS","Kansas City","0","32","1","1","1","7","22"
"1996","51","12/21/1996","1","MA","Cambridge","2","15","0","0","2","1","12"
"1996","51","12/21/1996","4","KS","Wichita","6","91","4","5","6","15","61"
"1996","52","12/28/1996","3","IL","Rockford","3","41","0","1","6","3","31"
"1996","52","12/28/1996","5","DE","Wilimington","0","12","0","0","6","0","6"
"1997","1","01/04/1997","7","TX","Austin","2","42","0","2","6","12","22"
"1997","2","01/11/1997","7","TX","Corpus Christi","4","79","0","3","7","12","57"
"1997","4","01/25/1997","1","CT","New Haven","3","45","2","1","3","4","35"
"1997","4","01/25/1997","3","OH","Youngstown","1","68","0","0","2","6","60"
"1997","5","02/01/1997","2","PA","Scranton","1","24","0","1","2","3","18"
"1997","5","02/01/1997","3","OH","Youngstown","1","79","4","1","5","8","61"
"1997","5","02/01/1997","5","DC","Washington","4","169","2","9","21","28","109"
"1997","6","02/08/1997","3","IN","Gary","0","16","0","3","2","2","9"
"1997","6","02/08/1997","8","CO","Colorado Springs","5","44","1","1","5","10","27"
"1997","7","02/15/1997","1","MA","Somerville","0","7","0","0","0","2","5"
"1997","7","02/15/1997","3","OH","Toledo","8","108","5","3","4","17","79"
"1997","7","02/15/1997","4","KS","Wichita","2","69","2","4","5","12","46"
"1997","7","02/15/1997","5","DE","Wilimington","0","12","0","0","1","2","9"
"1997","7","02/15/1997","8","NM","Albuquerque","12","124","2","3","5","21","93"
"1997","8","02/22/1997","2","NJ","Newark","2","66","1","3","19","18","25"
"1997","8","02/22/1997","2","PA","Reading","1","10","0","0","0","2","8"
"1997","8","02/22/1997","4","MN","Duluth","1","16","0","0","1","3","12"
"1997","9","03/01/1997","4","MN","Saint Paul","3","55","0","1","1","8","45"
"1997","10","03/08/1997","5","FL","Jacksonville","5","148","1","2","18","42","84"
"1997","11","03/15/1997","5","FL","Tampa","15","183","3","4","12","25","139"
"1997","11","03/15/1997","6","AL","Mobile","3","50","1","1","4","13","31"
"1997","12","03/22/1997","2","PA","Pittsburgh","14","184","7","4","10","31","132"
"1997","13","03/29/1997","2","NY","Yonkers","3","26","0","0","3","2","21"
"1997","13","03/29/1997","9","CA","Fresno","12","92","3","2","6","19","62"
"1997","13","03/29/1997","9","WA","Seattle","6","148","3","5","17","18","105"
"1997","14","04/05/1997","1","CT","Hartford","3","82","1","1","7","18","55"
"1997","14","04/05/1997","9","CA","Los Angeles","43","523","10","10","31","89","383"
"1997","18","05/03/1997","5","DC","Washington","3","160","0","4","17","35","104"
"1997","19","05/10/1997","3","MI","Lansing","3","39","1","0","2","7","29"
"1997","20","05/17/1997","8","NM","Albuquerque","2","87","2","2","8","9","66"
"1997","21","05/24/1997","3","OH","Akron","0","55","1","1","1","12","40"
"1997","21","05/24/1997","3","OH","Columbus","14","206","5","6","17","37","141"
"1997","21","05/24/1997","5","DC","Washington","5","151","4","2","17","38","90"
"1997","23","06/07/1997","7","TX","San Antonio","14","185","3","2","18","43","119"
"1997","25","06/21/1997","3","IL","Rockford","4","45","0","0","6","4","35"
"1997","26","06/28/1997","5","DC","Washington","8","140","2","11","7","37","83"
"1997","26","06/28/1997","7","LA","Shreveport","3","76","3","0","6","8","59"
"1997","28","07/12/1997","2","PA","Scranton","0","25","0","0","1","2","22"
"1997","29","07/19/1997","2","NY","Syracuse","13","111","2","2","6","18","83"
"1997","30","07/26/1997","3","OH","Akron","0","36","1","1","3","4","27"
"1997","30","07/26/1997","3","OH","Cleveland","1","149","5","5","14","28","97"
"1997","31","08/02/1997","2","NY","Yonkers","1","18","0","0","1","0","17"
"1997","31","08/02/1997","7","LA","Baton Rouge","2","58","2","1","6","10","39"
"1997","32","08/09/1997","8","AZ","Tucson","3","101","3","3","6","16","73"
"1997","32","08/09/1997","9","CA","Fresno","7","50","2","6","5","7","30"
"1997","33","08/16/1997","5","FL","Miami","0","85","0","6","10","20","49"
"1997","34","08/23/1997","2","NY","Utica","0","23","0","0","2","3","18"
"1997","35","08/30/1997","5","VA","Richmond","3","71","0","5","4","15","47"
"1997","35","08/30/1997","8","NM","Albuquerque","7","89","0","3","2","17","67"
"1997","36","09/06/1997","5","FL","Tampa","13","137","3","2","14","29","89"
"1997","36","09/06/1997","9","CA","Santa Cruz","1","28","0","0","3","6","19"
"1997","37","09/13/1997","2","NJ","Camden","5","32","0","2","3","8","19"
"1997","38","09/20/1997","9","CA","Los Angeles","30","649","12","23","39","109","466"
"1997","39","09/27/1997","6","TN","Memphis","13","165","2","7","5","29","122"
"1997","39","09/27/1997","8","UT","Salt Lake City","7","100","3","4","6","18","69"
"1997","41","10/11/1997","2","PA","Reading","8","44","0","0","3","8","33"
"1997","42","10/18/1997","2","NJ","Elizabeth","4","16","1","0","2","2","11"
"1997","42","10/18/1997","2","NY","Yonkers","1","14","0","0","0","1","13"
"1997","42","10/18/1997","3","IN","Gary","0","13","0","1","1","5","6"
"1997","42","10/18/1997","6","TN","Chattanooga","3","55","1","1","4","17","32"
"1997","43","10/25/1997","4","MN","Duluth","0","30","0","0","1","4","25"
"1997","43","10/25/1997","5","FL","Miami","0","98","2","6","14","19","57"
"1997","43","10/25/1997","9","CA","Berkeley","1","13","2","0","0","2","9"
"1997","46","11/15/1997","5","FL","Miami","0","101","1","3","10","25","62"
"1997","46","11/15/1997","8","CO","Colorado Springs","7","57","1","0","5","8","43"
"1997","48","11/29/1997","6","AL","Montgomery","4","39","0","1","4","4","30"
"1997","48","11/29/1997","9","CA","San Jose","16","169","4","2","10","32","121"
"1997","48","11/29/1997","9","OR","Portland","6","105","0","5","6","24","70"
"1997","49","12/06/1997","3","IN","South Bend","4","56","1","1","1","8","45"
"1997","50","12/13/1997","2","NY","New York","61","1266","16","18","110","252","870"
"1997","51","12/20/1997","5","GA","Savannah","6","60","0","2","10","10","38"
"1997","51","12/20/1997","9","CA","Santa Cruz","1","28","0","1","4","4","19"
"1997","52","12/27/1997","9","CA","Santa Cruz","4","41","1","2","3","5","30"
"1998","52","01/02/1999","4","NE","Lincoln","0","40","1","1","3","5","30"
"1998","1","01/10/1998","4","NE","Lincoln","1","40","0","0","2","5","33"
"1998","1","01/10/1998","5","DC","Washington","5","106","1","5","10","29","61"
"1998","4","01/31/1998","8","AZ","Tucson","19","179","5","4","10","27","133"
"1998","5","02/07/1998","1","CT","New Haven","6","34","0","2","4","6","22"
"1998","5","02/07/1998","3","OH","Youngstown","3","66","1","4","2","7","52"
"1998","7","02/21/1998","2","NJ","Paterson","0","46","1","2","3","4","36"
"1998","7","02/21/1998","7","TX","Houston","22","317","5","19","20","80","193"
"1998","8","02/28/1998","1","MA","Fall River","2","32","0","0","3","2","27"
"1998","8","02/28/1998","3","IL","Rockford","3","58","0","2","1","6","49"
"1998","8","02/28/1998","8","UT","Ogden","4","24","0","0","1","3","20"
"1998","8","02/28/1998","9","CA","Pasadena","4","33","0","1","1","2","29"
"1998","10","03/14/1998","2","NY","Utica","0","15","0","0","1","0","14"
"1998","10","03/14/1998","5","VA","Norfolk","1","80","4","1","10","16","49"
"1998","11","03/21/1998","9","WA","Seattle","5","127","3","4","6","23","91"
"1998","14","04/11/1998","2","NJ","Paterson","0","10","0","0","4","2","4"
"1998","14","04/11/1998","2","PA","Allentown","0","27","0","0","1","3","23"
"1998","14","04/11/1998","5","FL","Miami","0","104","1","1","17","25","60"
"1998","16","04/25/1998","3","IN","Evansville","2","58","0","1","5","3","49"
"1998","16","04/25/1998","6","AL","Montgomery","5","59","4","5","5","14","31"
"1998","17","05/02/1998","8","ID","Boise","1","26","1","0","1","3","21"
"1998","18","05/09/1998","2","NY","New York","51","1109","18","16","88","225","762"
"1998","19","05/16/1998","8","NM","Albuquerque","2","97","1","4","9","16","66"
"1998","21","05/30/1998","2","NY","Albany","2","41","1","2","2","9","27"
"1998","22","06/06/1998","1","MA","Somerville","0","5","0","0","0","0","5"
"1998","23","06/13/1998","3","OH","Dayton","12","129","1","1","5","29","93"
"1998","24","06/20/1998","3","IL","Rockford","4","48","1","0","6","13","28"
"1998","24","06/20/1998","9","CA","Berkeley","0","16","0","0","0","4","12"
"1998","26","07/04/1998","2","NJ","Paterson","0","29","3","0","1","6","19"
"1998","26","07/04/1998","4","MN","Minneapolis","3","104","5","3","6","18","72"
"1998","26","07/04/1998","9","CA","Glendale","4","28","0","0","1","4","23"
"1998","27","07/11/1998","2","NY","Yonkers","2","14","0","1","2","1","10"
"1998","27","07/11/1998","5","GA","Savannah","4","53","1","2","6","8","36"
"1998","27","07/11/1998","7","TX","Houston","27","359","11","14","26","92","216"
"1998","29","07/25/1998","3","IL","Chicago","19","430","22","14","56","99","235"
"1998","30","08/01/1998","7","TX","Fort Worth","7","138","6","6","10","37","79"
"1998","30","08/01/1998","9","OR","Portland","21","299","6","16","4","65","208"
"1998","31","08/08/1998","2","PA","Pittsburgh","8","100","0","1","4","15","80"
"1998","31","08/08/1998","3","IN","South Bend","3","39","2","0","5","6","26"
"1998","32","08/15/1998","5","NC","Charlotte","8","88","2","3","9","15","59"
"1998","33","08/22/1998","6","TN","Nashville","1","141","6","4","9","30","92"
"1998","33","08/22/1998","9","CA","San Francisco","9","106","2","0","9","18","77"
"1998","36","09/12/1998","1","CT","New Haven","0","35","1","3","4","11","16"
"1998","36","09/12/1998","3","OH","Canton","2","29","0","0","2","5","22"
"1998","37","09/19/1998","2","NY","Buffalo","3","92","1","2","11","19","59"
"1998","37","09/19/1998","8","AZ","Tucson","9","126","0","3","10","22","91"
"1998","38","09/26/1998","3","OH","Dayton","7","132","2","2","10","25","93"
"1998","38","09/26/1998","7","AR","Little Rock","3","61","2","2","1","11","45"
"1998","38","09/26/1998","9","CA","Fresno","6","122","2","2","7","30","81"
"1998","39","10/03/1998","2","PA","Pittsburgh","5","126","8","3","5","17","92"
"1998","41","10/17/1998","8","CO","Denver","4","92","3","0","10","18","61"
"1998","41","10/17/1998","9","CA","San Diego","16","155","7","4","13","19","112"
"1998","42","10/24/1998","3","MI","Grand Rapids","4","65","2","1","3","7","52"
"1998","42","10/24/1998","7","TX","Dallas","6","175","6","3","19","45","102"
"1998","44","11/07/1998","1","MA","Fall River","0","34","1","0","2","3","28"
"1998","44","11/07/1998","9","CA","Fresno","8","87","3","0","2","15","67"
"1998","45","11/14/1998","2","NY","Rochester","19","141","2","1","7","24","107"
"1998","45","11/14/1998","8","ID","Boise","2","37","4","1","0","7","25"
"1998","45","11/14/1998","9","OR","Portland","5","106","3","2","8","17","76"
"1998","46","11/21/1998","1","CT","Waterbury","6","32","0","0","2","7","23"
"1998","47","11/28/1998","1","MA","Fall River","0","17","0","0","0","1","16"
"1998","47","11/28/1998","7","LA","Shreveport","4","73","2","0","6","20","45"
"1998","48","12/05/1998","9","CA","Fresno","15","163","2","4","12","27","118"
"1998","49","12/12/1998","4","IA","Des Moines","3","41","1","1","2","11","26"
"1998","50","12/19/1998","3","IL","Rockford","5","59","0","0","3","8","48"
"1998","50","12/19/1998","7","LA","Baton Rouge","2","30","0","1","1","7","21"
"1998","51","12/26/1998","1","CT","Waterbury","1","21","0","0","1","5","15"
"1999","52","01/01/2000","1","MA","Worcester","8","83","2","0","6","10","65"
"1999","52","01/01/2000","2","PA","Allentown",NA,NA,NA,NA,NA,NA,NA
"1999","52","01/01/2000","2","PA","Philadelphia","8","195","4","6","25","44","116"
"1999","1","01/09/1999","3","IN","Indianapolis","15","188","2","9","15","42","120"
"1999","3","01/23/1999","2","NJ","Paterson","3","39","0","1","0","9","29"
"1999","3","01/23/1999","7","AR","Little Rock","5","91","3","1","7","17","63"
"1999","3","01/23/1999","7","LA","New Orleans","0","88","0","5","8","16","59"
"1999","4","01/30/1999","4","MN","Duluth","1","11","0","0","0","1","10"
"1999","5","02/06/1999","5","DC","Washington","7","102","0","2","17","14","69"
"1999","5","02/06/1999","7","TX","Fort Worth","12","138","3","6","8","26","95"
"1999","7","02/20/1999","2","NJ","Newark","3","70","1","3","9","24","33"
"1999","7","02/20/1999","9","CA","Fresno","15","132","0","0","13","17","102"
"1999","8","02/27/1999","1","MA","Lynn","2","15","0","0","1","3","11"
"1999","9","03/06/1999","5","DC","Washington","4","159","2","5","22","32","98"
"1999","11","03/20/1999","6","AL","Birmingham","14","183","6","6","10","37","123"
"1999","11","03/20/1999","9","WA","Seattle","4","153","1","3","13","31","105"
"1999","13","04/03/1999","2","NJ","Elizabeth","0","9","0","0","1","2","6"
"1999","13","04/03/1999","3","IN","Fort Wayne","3","88","1","1","5","18","63"
"1999","16","04/24/1999","5","GA","Atlanta",NA,NA,NA,NA,NA,NA,NA
"1999","19","05/15/1999","3","IN","Gary","0","22","0","0","4","6","12"
"1999","20","05/22/1999","5","FL","Miami","2","119","1","3","11","27","77"
"1999","22","06/05/1999","3","MI","Grand Rapids","6","68","4","4","5","13","42"
"1999","25","06/26/1999","1","MA","New Bedford","0","20","0","0","1","3","16"
"1999","25","06/26/1999","2","NY","Utica","1","17","0","0","0","2","15"
"1999","25","06/26/1999","3","IL","Peoria","6","62","3","0","4","8","47"
"1999","27","07/10/1999","6","TN","Nashville","1","129","1","3","11","34","80"
"1999","28","07/17/1999","3","IL","Chicago","22","322","8","5","37","79","192"
"1999","28","07/17/1999","5","DC","Washington","5","139","4","8","14","30","83"
"1999","29","07/24/1999","6","TN","Nashville","13","151","4","10","8","31","98"
"1999","31","08/07/1999","2","NY","Syracuse","11","84","0","2","8","16","58"
"1999","31","08/07/1999","5","FL","Miami","1","85","2","2","8","17","56"
"1999","32","08/14/1999","7","LA","New Orleans","16","99","2","5","7","23","62"
"1999","33","08/21/1999","2","NY","New York","18","1066","11","15","98","226","716"
